leads_tempo_desde_evento_anterior_mean,leads_tempo_desde_evento_anterior_std,leads_tempo_desde_evento_anterior_75,leads_tempo_desde_evento_anterior_max,leads_score_midia_mean,leads_score_midia_std,leads_score_midia_min,leads_score_midia_25,leads_score_midia_50,leads_score_midia_75,leads_score_midia_max,leads_vg_mean,leads_vg_std,leads_vg_min,leads_vg_25,leads_vg_50,leads_vg_75,leads_vg_max,leads_m2_anuncio_mean,leads_m2_anuncio_std,leads_m2_anuncio_25,leads_m2_anuncio_50,leads_m2_anuncio_75,leads_m2_anuncio_max,leads_in_dorm_mean,leads_in_dorm_75,leads_in_dorm_max,leads_dl_area_total_mean,leads_dl_area_total_std,leads_dl_area_total_50,leads_dl_area_total_75,leads_dl_area_total_max,leads_in_garagens_totais_mean,leads_in_garagens_totais_25,leads_in_garagens_totais_50,leads_in_garagens_totais_75,leads_in_garagens_totais_max,leads_in_garagens_mean,leads_in_garagens_max,leads_evento_quinta,leads_opercao_locacao,leads_finalidade_residencial,leads_tipo_ocupacao_desocupado,leads_tipo_ocupacao_nao_informado,leads_tx_estado_count,leads_imobiliaria_count,leads_qtd_pesquisas,tempo_min_lead_ate_hj,tempo_max_lead_ate_hj
125.0,176.78,250.0,250.0,24743.5,10704.89,17174.0,17174.0,32313.0,32313.0,32313.0,1400.0,1106351.192412627,1400.0,1400.0,1400.0,1400.0,1400.0,9.33,26553.218435297436,9.33333,9.33333,9.33333,9.333333333333334,0.0,0.0,0.0,125.0,0.0,125.0,125.0,125.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,268.0,17.0
284.0,401.64,568.0,568.0,2941.0,3976.77,129.0,129.0,5753.0,5753.0,5753.0,600.0,848.53,0.0,0.0,1200.0,1200.0,1200.0,9.28,13.13,0.0,18.56436,18.56436,18.564356435643564,0.0,0.0,0.0,32.32,45.71,64.64,64.64,64.64,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,585.0,17.0
28.49,231.23,0.0,2094.0,10144.54,12062.04,833.0,1554.0,5753.0,13209.0,37444.0,774135.14,260100.05,0.0,730000.0,790000.0,890000.0,1550000.0,3889.31,1974.67,2966.66667,4000.0,5109.63725,7817.391304347826,0.73,0.0,5.0,341.91,187.52,360.0,450.0,880.0,2.7,2.0,2.0,4.0,7.0,0.64,6.0,5.0,0.0,73.0,11.0,33.0,1.0,22.0,83.0,2372.0,17.0
299.0,422.85,598.0,598.0,11407.0,2548.41,9605.0,9605.0,13209.0,13209.0,13209.0,16050.0,19728.28,2100.0,2100.0,30000.0,30000.0,30000.0,15.0,21.21,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,22.0,22.0,2.5,5.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,616.0,17.0
9.63,17.64,14.0,51.0,15191.5,2803.68,13209.0,13209.0,17174.0,17174.0,17174.0,1130.0,546.5,0.0,1050.0,1150.0,1580.0,1580.0,19.34,10.76,16.15385,25.89286,28.00425,28.00425381070542,0.29,0.0,2.0,15.56,27.85,0.0,40.0,68.92,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,2.0,4.0,1.0,3.0,8.0,98.0,17.0
123.5,174.66,247.0,247.0,9007.5,11549.18,841.0,841.0,17174.0,17174.0,17174.0,1700000.0,1106351.192412627,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,4197.53,26553.218435297436,4197.53086,4197.53086,4197.53086,4197.530864197531,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,265.0,17.0
42.4,100.84,11.0,319.0,15191.5,2803.68,13209.0,13209.0,17174.0,17174.0,17174.0,1844.44,206.83,1600.0,1700.0,1700.0,2000.0,2200.0,30.21,3.36,28.33333,28.33333,33.33333,36.66666666666666,0.44,0.0,2.0,33.33,31.62,60.0,60.0,60.0,1.14,1.0,1.0,1.0,2.0,0.22,1.0,1.0,9.0,9.0,5.0,2.0,1.0,3.0,10.0,444.0,17.0
80.0,138.56,240.0,240.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,185000.0,49497.47,150000.0,150000.0,220000.0,220000.0,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,113.14,240.0,240.0,240.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,258.0,17.0
109.86,171.06,129.0,480.0,7534.2,7547.54,1.0,841.0,6446.0,13209.0,17174.0,1290000.0,555037.54,480000.0,1390000.0,1590000.0,1700000.0,1700000.0,3429.7,2588.56,3310.34483,4197.53086,6210.9375,6210.9375,1.75,4.0,4.0,364.5,243.81,500.0,500.0,500.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,5.0,7.0,789.0,17.0
12.73,34.68,11.0,282.0,9497.25,8511.99,1554.0,4612.0,7950.0,13209.0,32313.0,218293.38,439485.92,0.0,2596.875,3256.0,30593.75,2100000.0,1511.53,2967.71,23.27875,33.63095,53.06777,10972.222222222224,0.71,2.0,5.0,98.83,139.77,74.57,134.8775,900.0,2.33,2.0,2.0,2.0,10.0,0.69,10.0,21.0,77.0,113.0,39.0,45.0,3.0,72.0,162.0,2054.0,17.0
5.38,19.37,3.0,95.0,11947.17,11769.85,661.0,3714.0,13209.0,17174.0,32313.0,14835.0,39583.46,0.0,845.0,850.0,1000.0,120000.0,306.89,823.33,14.28571,18.88889,20.0,2585.092632485997,0.24,0.0,2.0,2989.0,12266.26,0.0,50.0,50589.0,0.59,0.0,1.0,1.0,1.0,0.12,1.0,4.0,14.0,17.0,6.0,10.0,1.0,8.0,24.0,153.0,17.0
14.5,20.51,29.0,29.0,1780.5,320.32,1554.0,1554.0,2007.0,2007.0,2007.0,600.0,1106351.192412627,600.0,600.0,600.0,600.0,600.0,20.0,26553.218435297436,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,46.0,17.0
34.63,169.78,7.0,1090.0,16008.43,14014.88,1554.0,4612.0,13209.0,32313.0,37444.0,242966.67,229316.24,1200.0,2350.0,180000.0,480000.0,650000.0,1436.26,1848.39,10.0,20.625,2722.51309,6466.374850775966,0.52,0.0,5.0,260.8,85.88,250.0,303.0,426.0,1.97,1.0,2.0,3.0,5.0,0.36,3.0,7.0,12.0,33.0,10.0,15.0,1.0,12.0,41.0,1453.0,17.0
15.67,25.42,45.0,45.0,9524.33,7814.94,1554.0,1554.0,9845.0,17174.0,17174.0,168333.33,146315.87,0.0,0.0,240000.0,265000.0,265000.0,1851.05,1611.82,0.0,2608.69565,2944.44444,2944.4444444444443,0.67,2.0,2.0,60.0,103.92,0.0,180.0,180.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,3.0,66.0,17.0
154.38,276.38,242.0,986.0,9943.22,10897.47,2.0,396.0,9605.0,15214.0,32313.0,273671.43,346648.1,1500.0,1500.0,5000.0,590000.0,785000.0,1186.57,3120.52,0.0,0.0,42.85714,8263.157894736842,0.0,0.0,0.0,351.31,251.55,360.1,585.48,600.57,0.43,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,3.0,1.0,6.0,1.0,12.0,16.0,2492.0,17.0
62.0,70.61,119.0,165.0,28977.0,10538.73,17174.0,17174.0,32313.0,37444.0,37444.0,93750.0,228415.37,0.0,0.0,650.0,1200.0,560000.0,625.42,1460.23,0.0,43.33333,92.85714,3605.227579990986,0.0,0.0,0.0,76.17,116.4,7.0,200.0,250.0,1.33,0.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,6.0,392.0,17.0
386.75,584.31,1235.0,1235.0,18375.67,12203.86,9605.0,9605.0,13209.0,32313.0,32313.0,1950.0,1106351.192412627,1950.0,1950.0,1950.0,1950.0,1950.0,24.38,26553.218435297436,24.375,24.375,24.375,24.375,0.0,0.0,0.0,125.0,0.0,125.0,125.0,125.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,1566.0,17.0
1435.59,11521.88,55.0,95753.0,6235.0,6113.77,0.0,1098.0,5753.0,13209.0,17174.0,28930106.38,59359730.97,0.0,745000.0,8900000.0,22000000.0,367000000.0,268469.27,1788582.73,0.0,0.0,2728.31706,12000000.0,0.19,0.0,4.0,1905634.04,6314573.26,11100.0,167238.0,25652000.0,1.0,0.0,0.0,0.0,10.0,0.34,10.0,16.0,3.0,8.0,8.0,22.0,1.0,44.0,69.0,99100.0,17.0
110.73,299.23,86.0,1006.0,9787.75,15216.4,517.0,568.0,5753.0,32313.0,32313.0,1634233.33,1277161.28,1800.0,3600.0,2300000.0,2600000.0,2700000.0,3189.27,2654.09,64.60876,4333.33333,5710.59688,6000.0,0.67,0.0,4.0,1320.0,1874.46,800.0,1320.0,5000.0,2.67,1.0,4.0,4.0,6.0,0.67,4.0,4.0,2.0,6.0,2.0,1.0,1.0,4.0,11.0,1239.0,17.0
161.7,248.48,224.0,667.0,14798.6,14143.64,1554.0,4612.0,13209.0,17174.0,37444.0,36516.0,87442.15,0.0,0.0,1656.0,1690.0,215000.0,547.95,1314.05,0.0,21.125,21.43134,3230.168269230769,0.5,0.0,3.0,42.2,51.75,50.0,80.0,123.17,0.75,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,2.0,7.0,10.0,1637.0,17.0
49.86,199.95,1.0,1145.0,6437.0,8676.76,0.0,833.0,3714.0,6446.0,32313.0,31901.15,133991.43,0.0,900.0,2000.0,2350.0,800000.0,294.68,1070.73,12.69231,16.66667,23.5,5882.35294117647,0.81,2.0,4.0,96.93,86.27,100.0,141.0,400.0,0.88,0.0,0.0,2.0,4.0,0.27,3.0,9.0,45.0,27.0,32.0,19.0,1.0,38.0,78.0,3673.0,17.0
90.82,156.44,89.0,447.0,15884.25,12974.64,841.0,13209.0,17174.0,32313.0,32313.0,1401.25,657.87,0.01,1312.0,1500.0,2112.0,2112.0,17.0,7.85,16.12214,17.22222,23.85455,26.10511660285416,0.38,1.0,2.0,153.75,120.44,250.0,270.0,270.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,8.0,5.0,2.0,1.0,5.0,11.0,1021.0,17.0
1.0,1.41,2.0,2.0,3991.0,5598.87,32.0,32.0,7950.0,7950.0,7950.0,140000.0,1106351.192412627,140000.0,140000.0,140000.0,140000.0,140000.0,3111.11,26553.218435297436,3111.11111,3111.11111,3111.11111,3111.1111111111118,0.0,0.0,0.0,45.0,0.0,45.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,20.0,17.0
2.33,2.58,5.0,6.0,13206.67,16679.24,1554.0,1554.0,5753.0,32313.0,32313.0,248000.0,26944.39,220000.0,230000.0,248000.0,260000.0,295000.0,4778.14,562.1,4272.72727,4888.88889,5276.59574,5566.037735849057,0.67,1.0,1.0,59.67,30.08,70.0,78.0,80.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.0,6.0,5.0,0.0,1.0,4.0,6.0,33.0,17.0
131.0,202.27,449.0,452.0,9146.83,6918.4,1028.0,2503.0,13209.0,15214.0,17174.0,250185.71,267753.45,0.0,0.0,160000.0,530000.0,530000.0,3.71,9.83,0.0,0.0,0.0,26.0,0.0,0.0,0.0,592.47,592.6,300.0,1215.76,1215.76,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,8.0,1067.0,17.0
25.67,51.19,13.0,137.0,11515.8,13384.54,833.0,1028.0,6231.0,17174.0,32313.0,108250.0,71181.11,0.0,120000.0,130000.0,140000.0,205000.0,1363.0,1296.74,0.0,1000.0,2333.33333,3316.6666666666665,0.17,0.0,2.0,78.83,98.19,90.0,100.0,360.0,1.29,1.0,1.0,2.0,2.0,0.17,2.0,4.0,0.0,8.0,3.0,3.0,1.0,3.0,17.0,406.0,17.0
36.73,76.71,37.0,260.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,3845.0,686.56,2800.0,3500.0,3600.0,4500.0,5100.0,43.62,5.76,43.20988,43.90244,46.36364,54.06976744186046,0.9,2.0,3.0,81.3,33.05,82.0,86.0,130.0,1.56,1.0,2.0,2.0,2.0,0.6,2.0,4.0,10.0,10.0,5.0,4.0,1.0,5.0,11.0,424.0,17.0
82.5,221.18,45.0,709.0,8160.33,8083.47,1554.0,1554.0,5753.0,17174.0,17174.0,916.67,258.6,600.0,700.0,850.0,1200.0,1250.0,1123.45,3328.71,11.02941,11.93792,21.46465,10000.0,0.0,0.0,0.0,136.12,142.06,125.0,264.0,336.0,1.67,1.0,2.0,2.0,3.0,0.0,0.0,2.0,9.0,9.0,8.0,0.0,1.0,1.0,11.0,847.0,17.0
234.5,301.0,630.0,630.0,9791.0,6403.25,5753.0,5753.0,6446.0,17174.0,17174.0,115350.0,132387.65,0.0,1400.0,230000.0,230000.0,230000.0,1538.33,1764.79,20.0,3066.66667,3066.66667,3066.6666666666665,0.5,2.0,2.0,197.5,189.8,360.0,360.0,360.0,1.5,1.0,2.0,2.0,2.0,0.5,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,958.0,17.0
94.38,222.87,77.0,820.0,7854.5,6565.73,1098.0,2087.0,9845.0,13209.0,17174.0,2664.0,1141.91,0.0,1900.0,3300.0,3500.0,3650.0,25.7,23.03,0.0,33.33333,50.0,50.0,1.3,2.0,3.0,23.3,38.41,0.0,60.0,95.0,0.8,1.0,1.0,1.0,1.0,0.5,1.0,1.0,9.0,10.0,8.0,2.0,1.0,13.0,16.0,1532.0,17.0
1236.5,1748.68,2473.0,2473.0,8871.0,11742.22,568.0,568.0,17174.0,17174.0,17174.0,2500.0,1106351.192412627,2500.0,2500.0,2500.0,2500.0,2500.0,50.95,26553.218435297436,50.94763,50.94763,50.94763,50.94762584063582,0.0,0.0,0.0,95.91,0.0,95.91,95.91,95.91,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2491.0,17.0
252.0,305.76,619.0,619.0,18462.5,19587.56,4612.0,4612.0,32313.0,32313.0,32313.0,900.0,100.0,800.0,800.0,900.0,1000.0,1000.0,31.75,12.1,17.77778,38.56041,38.91051,38.91050583657588,0.67,2.0,2.0,23.57,22.58,25.7,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,1027.0,17.0
9.33,13.91,13.0,36.0,13207.25,13618.54,1554.0,5753.0,13209.0,32313.0,32313.0,1116.67,98.32,1000.0,1100.0,1100.0,1100.0,1300.0,29.5,2.5,28.94737,31.25,31.42857,31.428571428571427,0.33,1.0,1.0,51.5,17.76,60.0,60.0,79.0,0.5,0.0,1.0,1.0,1.0,0.17,1.0,0.0,6.0,6.0,2.0,4.0,1.0,2.0,6.0,75.0,17.0
206.0,388.09,106.0,995.0,9774.6,13201.78,129.0,833.0,5753.0,9845.0,32313.0,1787.5,476.75,1300.0,1500.0,2000.0,2350.0,2350.0,11.42,15.66,0.0,12.5,33.19209,33.19209039548023,1.5,3.0,3.0,26.57,53.15,0.0,106.29,106.29,0.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,3.0,4.0,3.0,0.0,1.0,5.0,6.0,1255.0,17.0
57.2,99.35,92.0,249.0,11638.5,6920.42,1554.0,13209.0,14617.0,17174.0,17174.0,2625.0,550.0,1800.0,2900.0,2900.0,2900.0,2900.0,17.71,3.19,16.11111,16.11111,22.5,22.5,0.0,0.0,0.0,212.5,25.0,200.0,250.0,250.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,4.0,10.0,593.0,17.0
11.67,19.35,34.0,34.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,125246.67,110148.46,740.0,740.0,165000.0,210000.0,210000.0,1003.98,1728.62,0.0,11.93548,3000.0,3000.0,0.67,2.0,2.0,93.0,49.37,65.0,150.0,150.0,1.33,1.0,1.0,2.0,2.0,0.33,1.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,53.0,17.0
91.64,210.26,0.0,619.0,18462.5,19587.56,4612.0,4612.0,32313.0,32313.0,32313.0,968.0,126.56,800.0,900.0,950.0,1000.0,1200.0,32.23,8.41,25.71429,38.07615,38.07615,40.0,0.2,0.0,2.0,29.26,12.62,35.0,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0,2.0,8.0,1.0,2.0,11.0,1027.0,17.0
390.5,552.25,781.0,781.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,307500.0,173241.16,185000.0,185000.0,430000.0,430000.0,430000.0,2339.25,124.36,2251.3089,2427.18447,2427.18447,2427.1844660194174,1.5,3.0,3.0,206.68,131.98,300.0,300.0,300.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,799.0,17.0
256.5,362.75,513.0,513.0,16577.0,22254.06,841.0,841.0,32313.0,32313.0,32313.0,2100.0,1106351.192412627,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,530.0,17.0
12.0,24.17,7.0,61.0,9137.25,7283.59,1554.0,4612.0,13209.0,17174.0,17174.0,741.67,96.21,600.0,650.0,790.0,800.0,850.0,10.01,10.38,0.0,10.0,12.30769,28.26086956521739,1.33,3.0,3.0,122.5,114.62,90.0,250.0,280.0,0.4,0.0,0.0,1.0,1.0,0.17,1.0,3.0,6.0,6.0,1.0,4.0,1.0,3.0,6.0,91.0,17.0
4.5,6.36,9.0,9.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,140000.0,0.0,140000.0,140000.0,140000.0,140000.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.38,0.0,375.38,375.38,375.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,27.0,17.0
595.67,1029.13,1784.0,1784.0,10493.67,8374.92,1098.0,1098.0,13209.0,17174.0,17174.0,400000.0,268700.58,210000.0,210000.0,590000.0,590000.0,590000.0,3458.33,2062.39,2000.0,4916.66667,4916.66667,4916.666666666667,1.0,2.0,2.0,156.0,8.49,162.0,162.0,162.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,1805.0,17.0
0.9,0.99,1.0,3.0,20898.67,10081.94,13209.0,13209.0,17174.0,32313.0,32313.0,1830.0,141.81,1600.0,1700.0,1900.0,1900.0,2000.0,35.68,6.24,33.33333,36.53846,36.53846,47.75549188156638,0.6,1.0,2.0,47.89,20.68,52.0,52.0,86.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,6.0,10.0,8.0,0.0,1.0,4.0,10.0,29.0,17.0
6.67,10.69,19.0,19.0,10893.0,8882.68,4612.0,4612.0,17174.0,17174.0,17174.0,2300.0,173.21,2200.0,2200.0,2200.0,2500.0,2500.0,12.73,0.87,12.22222,12.22222,13.73626,13.736263736263735,2.0,3.0,3.0,189.0,19.05,200.0,200.0,200.0,2.33,2.0,2.0,3.0,3.0,1.67,3.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,38.0,17.0
22.54,80.53,4.0,507.0,11311.57,10881.12,1554.0,2369.0,7950.0,17174.0,32313.0,236649.0,425397.07,0.0,220.0,4000.0,550000.0,1950000.0,785.06,1439.97,4.84795,13.57143,1400.0,4646.511627906977,0.6,0.0,4.0,265.86,621.19,166.14,330.0,4400.0,2.31,1.0,2.0,3.0,8.0,0.42,6.0,11.0,31.0,28.0,23.0,16.0,1.0,17.0,53.0,1206.0,17.0
86.29,217.04,9.0,857.0,16175.75,12529.46,2007.0,13209.0,17174.0,32313.0,32313.0,1719.08,870.78,0.0,1348.0,2000.0,2300.0,2700.0,29.95,18.31,27.77778,35.71429,40.38462,52.77777777777778,0.46,0.0,2.0,40.15,29.84,52.0,56.0,90.0,0.92,1.0,1.0,1.0,1.0,0.23,1.0,2.0,12.0,13.0,4.0,7.0,1.0,7.0,17.0,1490.0,17.0
43.63,120.19,8.0,341.0,20898.67,10081.94,13209.0,13209.0,17174.0,32313.0,32313.0,162678.33,125380.19,1300.0,1570.0,233200.0,250000.0,260000.0,1839.23,2044.27,20.78919,2888.88889,3934.98717,4166.666666666667,1.0,2.0,2.0,113.67,36.72,125.0,125.0,142.0,2.0,2.0,2.0,2.0,3.0,0.83,2.0,1.0,1.0,6.0,0.0,3.0,1.0,5.0,8.0,369.0,17.0
22.58,61.39,9.0,356.0,8386.13,11406.82,7.0,1554.0,4612.0,13209.0,37444.0,407043.66,329530.84,0.0,228000.0,300000.0,580000.0,1530000.0,1751.85,2112.16,0.0,10.0,3497.3262,6261.677523607535,0.22,0.0,3.0,213.48,103.13,250.0,300.0,374.32,1.35,0.0,1.0,2.0,5.0,0.2,4.0,18.0,2.0,54.0,12.0,27.0,1.0,31.0,78.0,1806.0,17.0
46.22,77.93,64.0,212.0,8160.33,8083.47,1554.0,1554.0,5753.0,17174.0,17174.0,311400.0,422786.06,5200.0,6500.0,6500.0,780000.0,900000.0,1729.57,2725.52,11.2069,27.80749,6046.51163,6046.511627906977,0.38,0.0,3.0,512.75,456.91,530.0,1000.0,1097.0,2.83,1.0,2.0,2.0,10.0,0.88,5.0,0.0,5.0,2.0,4.0,1.0,1.0,4.0,9.0,436.0,17.0
79.0,204.22,22.0,584.0,12045.33,5798.74,5753.0,5753.0,13209.0,17174.0,17174.0,84375.0,203613.88,1000.0,1200.0,1350.0,1400.0,500000.0,820.55,1957.84,18.57503,20.92488,28.88889,4816.955684007708,1.0,3.0,3.0,79.65,45.35,96.49,100.0,135.14,1.0,1.0,1.0,1.0,1.0,0.33,1.0,1.0,5.0,6.0,3.0,2.0,1.0,4.0,8.0,652.0,17.0
275.8,515.63,193.0,1186.0,20898.67,10081.94,13209.0,13209.0,17174.0,32313.0,32313.0,1616.67,837.16,650.0,650.0,2100.0,2100.0,2100.0,25.97,14.45,9.28571,34.31933,34.31933,34.31933322438307,0.67,2.0,2.0,40.79,35.33,61.19,61.19,61.19,1.67,1.0,2.0,2.0,2.0,0.67,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,1397.0,17.0
4.29,7.18,5.0,20.0,6523.0,9230.92,841.0,841.0,1554.0,17174.0,17174.0,2566.67,388.16,2000.0,2200.0,2800.0,2800.0,3000.0,34.02,7.15,29.16667,36.66667,40.0,43.66812227074236,2.0,3.0,3.0,84.46,81.4,86.76,180.0,180.0,1.5,1.0,2.0,2.0,2.0,1.33,2.0,0.0,5.0,6.0,3.0,1.0,1.0,5.0,7.0,51.0,17.0
17.92,53.97,7.0,189.0,11186.67,11897.62,1409.0,2007.0,9605.0,17174.0,32313.0,33177.27,104749.68,0.0,1800.0,1900.0,2200.0,349000.0,327.84,1048.8,0.0,17.30769,19.0,3490.0,0.36,0.0,2.0,70.91,76.48,80.0,120.0,190.0,1.91,1.0,1.0,3.0,4.0,0.18,1.0,0.0,8.0,11.0,8.0,3.0,1.0,6.0,12.0,236.0,17.0
3.75,5.68,12.0,12.0,15191.5,2803.68,13209.0,13209.0,17174.0,17174.0,17174.0,1996.75,755.94,1350.0,1350.0,2500.0,2787.0,2787.0,43.87,29.02,25.0,39.25352,86.2069,86.20689655172414,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,4.0,0.0,4.0,1.0,2.0,4.0,34.0,17.0
2.26,4.85,2.0,20.0,8486.0,7912.4,1554.0,2007.0,13209.0,17174.0,17174.0,45219.7,112771.97,0.0,1050.0,1200.0,1450.0,470000.0,577.32,1417.64,16.86047,25.0,27.77778,5529.411764705882,0.36,0.0,2.0,82.79,77.88,60.0,106.0,300.0,1.03,1.0,1.0,1.0,4.0,0.15,1.0,3.0,28.0,32.0,14.0,11.0,1.0,9.0,35.0,103.0,17.0
61.13,175.03,48.0,906.0,9278.8,6315.71,1554.0,4612.0,9845.0,13209.0,17174.0,111306.11,69370.34,0.0,1000.0,140000.0,169000.0,180000.0,2094.14,1341.2,19.6,2600.0,2931.03448,4369.300911854103,0.15,0.0,2.0,71.18,140.8,48.53,57.0,600.0,0.89,1.0,1.0,1.0,2.0,0.07,1.0,3.0,6.0,27.0,11.0,9.0,1.0,8.0,32.0,1986.0,17.0
134.17,281.89,54.0,708.0,18725.5,26471.96,7.0,7.0,37444.0,37444.0,37444.0,325133.33,188161.7,1800.0,275000.0,379000.0,450000.0,550000.0,1864.23,2039.64,0.0,3553.34708,3666.66667,3947.368421052632,0.0,0.0,0.0,147.5,29.79,150.0,160.0,200.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,6.0,2.0,4.0,1.0,1.0,6.0,825.0,17.0
0.0,0.0,0.0,0.0,7381.5,8241.33,1554.0,1554.0,13209.0,13209.0,13209.0,6900.0,0.0,6900.0,6900.0,6900.0,6900.0,6900.0,26.39,0.0,26.39128,26.39128,26.39128,26.3912794033276,2.0,4.0,4.0,413.97,0.0,413.97,413.97,413.97,3.0,3.0,3.0,3.0,3.0,1.5,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,18.0,17.0
110.0,155.56,220.0,220.0,11527.0,2378.71,9845.0,9845.0,13209.0,13209.0,13209.0,800.0,1131.37,0.0,0.0,1600.0,1600.0,1600.0,14.55,20.57,0.0,29.09091,29.09091,29.09090909090909,0.0,0.0,0.0,27.5,38.89,55.0,55.0,55.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,238.0,17.0
119.58,333.0,82.0,1448.0,5397.83,4389.14,1028.0,1554.0,5753.0,6231.0,13209.0,114722.93,120428.33,1722.0,2500.0,130000.0,210000.0,350000.0,2673.66,3067.55,57.4,1857.14286,5000.0,7741.935483870968,0.27,1.0,1.0,35.48,39.14,40.0,65.22,104.0,0.77,1.0,1.0,1.0,1.0,0.2,1.0,4.0,7.0,15.0,6.0,6.0,1.0,10.0,19.0,2295.0,17.0
104.8,233.78,1.0,523.0,13409.33,3668.6,9845.0,9845.0,13209.0,17174.0,17174.0,1887.5,131.5,1750.0,1800.0,2000.0,2000.0,2000.0,28.19,0.45,27.90179,28.57143,28.57143,28.571428571428573,2.25,3.0,3.0,70.84,47.87,100.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,4.0,4.0,4.0,0.0,1.0,4.0,5.0,543.0,17.0
